Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Is_Split,Is_Dividend,Log_Ret,RSI,MACD,MACD_Signal,Volatility,Sentiment_Decay,Semantic_PCA_1,Semantic_PCA_2,Semantic_PCA_3,Semantic_PCA_4,Semantic_PCA_5,Semantic_PCA_6,Semantic_PCA_7,Semantic_PCA_8,Semantic_PCA_9,Semantic_PCA_10,Sector_Ret,Sector_Vol,Rolling_Beta,Target_Direction
2015-03-17,0.556556720266521,0.5470731084778773,0.5650464539208071,0.5581862503876435,0.03551560107044679,0.0,0.0,0,0,0.27632518371668924,0.3217771730128876,0.3780909614856811,0.39291004461030443,0.13178119072683642,0.5560955496053779,0.7259322981738486,0.7189784799707216,0.5832117488917398,0.3578437876344507,0.3453274436266216,0.5308430166234724,0.4301704819550336,0.5470632051046953,0.5363220446516063,0.47077804841967896,0.47798523016841254,0.39550779207809184,1.0,1
2015-03-18,0.5574333993666408,0.5666489819719198,0.5759647000717814,0.5763055487794114,0.039521007659774926,0.0,0.0,0,0,0.30533388413773516,0.3884391435506851,0.3867096874418372,0.3886409565356004,0.14176708610253203,0.5662729070369468,0.5999176476923193,0.580128743672561,0.5459084416762627,0.407068259271292,0.42589872188260125,0.48723545790227263,0.49076555057930255,0.7283992347835027,0.5794099067277673,0.5150638260819829,0.62727679377247,0.4005008585209129,1.0,0
2015-03-19,0.5833008889551913,0.5747874129545298,0.5698505523605473,0.5517149035804555,0.03434956568600249,0.0,0.0,0,0,0.20018828625107782,0.3927664516135399,0.38257899562499886,0.3843173653934262,0.1494559495642582,0.5222313324980903,0.7445480959267167,0.6230210495187174,0.5960988158080419,0.4516040275623094,0.27883358002635844,0.5664357534176044,0.36523512516892365,0.5885886030709692,0.5430124298657207,0.4056172983712333,0.5817898338598131,0.38029760990278494,1.0,0
2015-03-20,0.5473496123368097,0.5400344380236717,0.5532543859798937,0.537262329978791,0.03602275951619949,0.0,0.0,0,0,0.22459974828686752,0.19321766045968858,0.3736491720838545,0.3788948641645371,0.14985349982275234,0.53116524309307,0.6232147101414824,0.5129570311770323,0.6009236863889618,0.5728401399063817,0.3932525426427361,0.5146590506588612,0.39237425971098067,0.5389219484432146,0.5847890389153949,0.5618342165136262,0.5653584797547063,0.37964818164417025,1.0,0
2015-03-23,0.536827318061755,0.5294765790384657,0.53906035435378,0.5221626438527375,0.04206837401209234,0.0,0.0,0,0,0.2225106387502989,0.12979771632138676,0.3607328540579048,0.3717166225331785,0.1512846699122399,0.5568964713307472,0.6122985199417331,0.35741833751307683,0.5722170116927171,0.4058014934999035,0.2998209006794807,0.31250945573836125,0.4762156829978568,0.6224180346419261,0.6528168476702947,0.5997393943819036,0.5513250254196206,0.3745055248291733,1.0,0
2015-03-24,0.5122753077099979,0.5136398127682253,0.5191888486033405,0.5040430500432457,0.0594419662200915,0.0,0.0,0,0,0.21420485550513596,0.0984583153882924,0.34330852529016276,0.3621424971509828,0.14859904669787535,0.5577122667611285,0.7096346655285473,0.5858501170932581,0.5459540985331996,0.3999913266644548,0.3624245534600638,0.48140696874530453,0.575215300822166,0.5559511803597093,0.5458467713604002,0.45704570330148925,0.5165374351580064,0.38598861695127196,1.0,0
2015-03-25,0.5039451678652674,0.4947236706398468,0.5017192802507169,0.4818249784400451,0.052685418092533326,0.0,0.0,0,0,0.20266936980187167,0.1142803752940336,0.320471846508799,0.3494615131722565,0.15382394743289166,0.5595174431015997,0.8891442234438047,0.46744972518257266,0.47084593654228757,0.30937478418817516,0.3200959429842205,0.498155773419513,0.34568586210369145,0.5717672029155042,0.7419566899198997,0.505090438106886,0.6867171966552711,0.39816463305836036,1.0,0
2015-03-26,0.4715013012524697,0.4674490015791921,0.4589187340890788,0.4440756892704799,0.07735598864148673,0.0,0.0,0,0,0.1594017365215961,0.07967863364155113,0.2857765785364872,0.33168739151494503,0.17292665890541795,0.5080584156161352,0.6076603148480505,0.6574008265098799,0.5905025582414708,0.37635169401798413,0.2072043377571054,0.6029813909488573,0.3571445035713625,0.6596481596963532,0.4732944955212398,0.4312487133541301,0.43048246061927875,0.3977976620002359,1.0,1
2015-03-27,0.45111467984722886,0.4632702552816652,0.4624129773556511,0.47405970200180214,0.06649482112080758,0.0,0.0,0,0,0.34160660410927957,0.2084984447956642,0.2765442873716485,0.31543795459434854,0.19418440232129572,0.4912967143716036,0.6212426088032137,0.748284278735424,0.5428538519714524,0.4368452976097295,0.33837538464580824,0.531282025199148,0.43449161710844253,0.6738689174134812,0.5693965615955642,0.6884718659009621,0.394333049307525,0.3879094733790406,1.0,1
2015-03-30,0.4741320101216132,0.4826261045261213,0.4936395782553864,0.4926104579794507,0.039174244462052435,0.0,0.0,0,0,0.309732016886922,0.28711143326297833,0.2815671805011167,0.30354291682426304,0.16217987496841926,0.4855993429550851,0.5127422116376552,0.5012679853873849,0.5951758790397753,0.26176277013035654,0.4233915593423315,0.5832395097359334,0.5709617149090532,0.5936604814686757,0.5768963743725434,0.5124098666962533,0.5653100363069549,0.36246747495396836,1.0,0
2015-03-31,0.4907921996187007,0.4914242520834635,0.5060865902522484,0.4889432900627607,0.06672329109619944,0.0,0.0,0,0,0.2511833940381457,0.2979332966317542,0.28643112359540807,0.2950964459717387,0.15789451907327715,0.4747357343707843,0.8384319073989088,0.6171510105485656,0.6201932435003475,0.38281286775379697,0.38052891884284845,0.5898361521681964,0.38293835308174085,0.5980272522274142,0.5991696701472969,0.44145787450761803,0.362358364099322,0.3619981472810885,1.0,1
2015-04-01,0.4809276671267536,0.5059414096906225,0.4936396300010162,0.516554359926172,0.03948017203353583,0.0,0.0,0,0,0.3324222014406498,0.3561561419241881,0.3069813541932056,0.29285817321864505,0.17940175798858046,0.446904374713297,0.6806404701040867,0.6554369257642023,0.5560165080734759,0.38962545887619854,0.4765495775335221,0.7483325065481327,0.553815186066694,0.6181466411003251,0.5086320779285435,0.42509294999593594,0.5132250641845177,0.31638561147524547,1.0,0
2015-04-06,0.5195094201249358,0.5107803330008407,0.5287970811760105,0.5217311862668571,0.04155958459733751,0.0,0.0,0,0,0.2740375174531341,0.4198787135708062,0.3282071890971642,0.2957350213146997,0.16514713292320674,0.5140851390416443,0.635813072835632,0.578950218624896,0.5392417643225033,0.3547090341463331,0.4447537431165549,0.5660334551743699,0.5884744988076247,0.5239519102151852,0.6285061187806501,0.6522560227593408,0.5576852831095397,0.4337379345577862,1.0,0
2015-04-07,0.5188518101259699,0.5134199704477904,0.5248664612983787,0.5105143968504336,0.04159058835867439,0.0,0.0,0,0,0.23202789536254423,0.38696756869305976,0.34140460115189863,0.30093855176132445,0.16581284798320786,0.5003537898005115,0.6121167845166029,0.7181489077184962,0.4192906946165409,0.5158641900501029,0.4159291728778245,0.568181434267524,0.46226885010663676,0.5708926905837882,0.5709584789992201,0.5082785828148058,0.5277799344750773,0.46819760032630686,1.0,0
2015-04-08,0.5039452490726738,0.5178191025655903,0.5316360146983043,0.5184956974993408,0.030002553598572693,0.0,0.0,0,0,0.2812919993203986,0.3915543769784566,0.3578999953421116,0.30872863963085573,0.1670492741181089,0.5252154906054931,0.5307892162177855,0.589191919551737,0.5013358729703004,0.46796190603220994,0.5266383329147584,0.6686263284256195,0.3898533184961115,0.7995547332828837,0.5351558907610138,0.5056812961616817,0.3474810991852532,0.5174398971990875,1.0,1
2015-04-09,0.5175366887818739,0.537395179845277,0.5344748872269127,0.54847948866737,0.043654251518276725,0.0,0.0,0,0,0.33657979897130497,0.4214797785768628,0.3879523166513032,0.3215690811654879,0.184438116725099,0.4885369246080564,0.79115491750816,0.7083167152630906,0.507844002989709,0.5196897321688979,0.3863306679066254,0.53185816531488,0.5081363714133411,0.526573335051192,0.4428310809255896,0.4375017078742749,0.5352569121849902,0.5097591345836602,1.0,1
2015-04-10,0.5438423715159154,0.5618102509151002,0.5674485462535519,0.5696189163058692,0.056737623898287154,0.0,0.0,0,0,0.3131065068335509,0.5217763915489888,0.423797279008451,0.3397235815280911,0.19068644630831946,0.5404634728026372,0.8006296547333354,0.7455634242040843,0.5657325868523954,0.33807647497998106,0.4571537332405403,0.5614112362558993,0.42917942370506923,0.5711177316456257,0.4735201157631195,0.465233265508923,0.5097229965916075,0.5693578932473231,1.0,0
2015-04-13,0.5736553451807155,0.5668690207090048,0.5818608365882059,0.5719914899016253,0.03795223038388106,0.0,0.0,0,0,0.266609943834001,0.5626678894923434,0.45425244037108425,0.36094413578580586,0.18993589382354217,0.5688716135767768,0.6814654232560926,0.6072678960853997,0.6492561054070192,0.5307621296303042,0.4129712047554589,0.49777959881750233,0.23063925134865476,0.5721450803250375,0.5560078827389485,0.49545338892066004,0.5378386032257121,0.6201043724633414,1.0,1
2015-04-15,0.5719017650996966,0.5930439154406164,0.5932161886713352,0.5879541650538705,0.05830696913515118,0.0,0.0,0,0,0.2996308135333198,0.6341200516157646,0.4870314931727667,0.38512854650830874,0.18129103389882364,0.6317671549753172,0.7278294731912937,0.6987205306038279,0.5684220195257865,0.39548605750732935,0.2764387088707705,0.42478708664419207,0.3111538357420101,0.5412053293056048,0.48235389196405265,0.2504649679602491,0.537001452931755,0.6202695734921474,1.0,0
2015-04-16,0.5843969448406331,0.5921639482344532,0.5956181126713105,0.5983081131529645,0.04968968876759631,0.0,0.0,0,0,0.28572116694121075,0.7067987590978848,0.5184126160323217,0.411376643851673,0.18227877221827707,0.6152377216234515,0.7126415207202524,0.3892327048123101,0.501218594727108,0.3935953466915724,0.4299603540048339,0.5134003285183814,0.48479602557940227,0.5830701625474861,0.6894498936659776,0.4877496283179637,0.6141636099383958,0.6215198646563549,1.0,0
2015-04-17,0.5876852612800832,0.5950234420203964,0.6074102145664309,0.5955040081168973,0.05650145958677939,0.0,0.0,0,0,0.25406444317406973,0.7764730467944466,0.541666299235344,0.4374885028092705,0.18241427317672917,0.630093209115201,0.6895762369874139,0.6388637564896829,0.6174407050503735,0.49080080474701776,0.4212737934196373,0.4415593969282755,0.49786314381081276,0.6700910749878479,0.4883517423112981,0.443826685663557,0.5940289521943963,0.6188417888334875,1.0,0
2015-04-20,0.5876851925004233,0.5882047992304267,0.5884119705476158,0.5778157241844236,0.0448717602844281,0.0,0.0,0,0,0.21799073130709928,0.8623675583738535,0.5507371578762299,0.46037263127905353,0.1831844294874508,0.6073550293350849,0.7257762982278,0.6750094681354698,0.5740383692820361,0.37280833934388297,0.2707547148656551,0.6164370730827033,0.357200393852811,0.6907787963973739,0.3228085629078917,0.376665520647784,0.5113694408955175,0.6086987888448151,1.0,0
2015-04-21,0.5719015516278986,0.5822658145180954,0.5748728853068557,0.5845026520756899,0.051393379799345995,0.0,0.0,0,0,0.2770479356995032,0.8365084150573873,0.5609573555325641,0.480927309875011,0.17277356805656338,0.6245973167467909,0.7562123988234847,0.6562138530956957,0.43327942071280756,0.36683371561460326,0.35441345271485236,0.6078341650825847,0.504862420872047,0.577447861082604,0.6225620271700417,0.50622924365369,0.45866787015548155,0.6131239697999565,1.0,0
2015-04-22,0.5857121729501434,0.5877648274076401,0.547140044402797,0.561421813009591,0.06004247749395174,0.0,0.0,0,0,0.2043215958510719,0.6975657795359911,0.5568615163521097,0.4964703960084513,0.1784023061453501,0.6409394155541228,0.8824664443596006,0.4522516646831095,0.5722062590344528,0.3433853028515791,0.21806214928135226,0.3796610082847143,0.27044234704922904,0.5511282835249262,0.6852236394984023,0.5388380163650701,0.5081154168729558,0.610936743381233,1.0,0
2015-04-23,0.5613795063407337,0.5620301042470728,0.5508524669108936,0.5346738798812333,0.045202459396873194,0.0,0.0,0,0,0.1940021178364111,0.6095054310246792,0.5397359090337948,0.5051390203507017,0.18685219020141505,0.6573594313014282,0.6509994526113604,0.5728155506711774,0.5891379376530623,0.22260660790559128,0.2899650951306093,0.6461907185409863,0.4244161368741328,0.7416008505613938,0.5727252483423482,0.34317238897465596,0.5985685540061833,0.6123358664973249,1.0,0
2015-04-24,0.532224078867697,0.5277171793040853,0.5425545600532931,0.5256141568309182,0.030522963187770903,0.0,0.0,0,0,0.23783304994363202,0.5098774657320947,0.5215695081906683,0.5080792094121895,0.18210506575643906,0.6586702858812725,0.6778981688550682,0.5845991043695867,0.6141685974342007,0.4552354212386218,0.3581282146078175,0.536409311522084,0.43322351203269666,0.5564090099367123,0.5839022250139599,0.5221203158650892,0.5962442635313615,0.602718721504078,1.0,0
2015-04-27,0.5243320304926661,0.5142995630501548,0.5065233559573163,0.4889432900627607,0.039520857994384144,0.0,0.0,0,0,0.16602984254051195,0.3962465886736587,0.4887886209693683,0.5032229899643674,0.19702087198823284,0.533446852277079,0.7128408217904904,0.6448485288904058,0.7102975278898452,0.32851184440082254,0.28812546900530356,0.44522328863092586,0.4769304971297119,0.48430970094926407,0.3769198890213663,0.5345630329742069,0.33486451148885044,0.5900843028062475,1.0,1
2015-04-28,0.48246225528075304,0.5008825146975442,0.5023744692644045,0.5124558821324637,0.04066931345177259,0.0,0.0,0,0,0.3218967390841113,0.48701878463915527,0.4754599696807182,0.49640710351491923,0.1755903542189957,0.5406984349052097,0.7245954945992019,0.40572430138984505,0.5736465515463884,0.2872773242719322,0.2780029675315593,0.567719873564877,0.3935313811393396,0.6101858312368501,0.615616801840196,0.5623321636786066,0.4883733018661901,0.556007369810452,1.0,0
2015-04-29,0.5054797518178028,0.5004425194222528,0.5215909080893968,0.509867284326044,0.023493172107531927,0.0,0.0,0,0,0.25412804361115254,0.4602611001980357,0.46428343495451907,0.48849672428467,0.15993961761603423,0.53782930956386,0.5302045674682133,0.442310675362205,0.630744447284117,0.5144650877029986,0.332251685930841,0.4044309708707704,0.5121345323855474,0.46740059058295225,0.550541366950606,0.5070157629714479,0.4959878975707623,0.5574225784122505,1.0,0
2015-04-30,0.4960535803465237,0.5006625936241103,0.5091439871380383,0.5005918324827888,0.0749839764011296,0.0,0.0,0,0,0.23678498605166026,0.34833007207840677,0.45152841473209926,0.4793636489188463,0.15572967916567007,0.5655004549412499,0.6360222216125445,0.5050547971421566,0.6023174780302327,0.3406076566824533,0.44801566181193725,0.5398530525443531,0.49465067785570954,0.5985908523252098,0.5178614741092696,0.4825122686242033,0.45031660419734865,0.5700037136530482,0.4937472550361826,1
2015-05-04,0.5131522111384678,0.5206784127998747,0.5307623985267378,0.5325167396606935,0.02270652313842676,0.0,0.0,0,0,0.342644960245733,0.38359437924297585,0.4585814078712629,0.473608110318067,0.17371280817522186,0.47800810186980613,0.7954341196811764,0.05234926493962111,0.7449841713236515,0.10533384364170217,0.49952363400357513,0.5492141162829696,0.48947098368785563,0.5278821352187,0.5594109498450748,0.33781692534832697,0.5195211398557673,0.568000496234715,0.4866094847538084,0
2015-05-05,0.5263051662587256,0.5162793678892044,0.5294523018426334,0.5105143968504336,0.01921464536789492,0.0,0.0,0,0,0.2046225802689725,0.33227087202770256,0.4537178979085766,0.467934215317605,0.16959018492354958,0.4746062588509796,0.6415797566598108,0.7798950574170437,0.5562744690039008,0.41757142142146875,0.41126681201623033,0.5197830805843098,0.4789277909216341,0.6657723957112562,0.4504500558542092,0.43479203268012057,0.7591020183434877,0.6429983359403503,0.460050837160688,0
2015-05-06,0.5019723152049377,0.5013223417285964,0.49407634636815856,0.4818249784400451,0.05464653743400438,0.0,0.0,0,0,0.18594741420893496,0.23649534714811726,0.4361814239430466,0.4595389070119854,0.1832219309159622,0.4982716257762452,0.6290739085307181,0.49612969777245247,0.6301671675685947,0.42999542109994776,0.4513628633811286,0.6204889650253036,0.3613268088711241,0.5441978263765846,0.40267772529374835,0.4821382454874926,0.6700809068522687,0.5709261037329273,0.44602741504872406,0
2015-05-07,0.46930932519495194,0.4733880060070079,0.47835377595359274,0.46262696222914534,0.05321529881466623,0.0,0.0,0,0,0.20965456479465033,0.17876690558846198,0.4137304597899985,0.4478857936186438,0.1873595761208187,0.5234456511848669,0.8257292599345292,0.31922440859866064,0.7640787921531025,0.24536863819651303,0.4078456824872122,0.5606978970939835,0.5469591157388678,0.5646506771509491,0.5314629011043848,0.5443352177594664,0.3524333854453404,0.5308508270055956,0.46772337887875565,0
2015-05-08,0.46930918781430064,0.4766872018013806,0.48119241853564576,0.4669410211069317,0.045854409514273414,0.0,0.0,0,0,0.2723623340765196,0.19634610398906593,0.39961173707400727,0.4354586588344512,0.18628019199161325,0.544843572782195,0.5545300923946995,0.630728946864675,0.6996407062662147,0.42591965164813617,0.39223103686639443,0.5735411005257566,0.3856475681999677,0.6824211075797382,0.6367055987740678,0.4348778955348619,0.3619268917358805,0.49856064823207635,0.4653000509880532,1
2015-05-11,0.4666786996631943,0.5171592244615175,0.4912376115873316,0.5277711493425957,0.05795701307575864,0.0,0.0,0,0,0.41935972361528884,0.38668688558533426,0.42085045555958533,0.43018725034768523,0.23922937671047947,0.6215198917383005,0.5871024497322939,0.6267934595034858,0.48777537446425334,0.29198768977175604,0.30127496162089035,0.6687883949769965,0.6572336078638515,0.653994322127916,0.5021389388427323,0.48222056291030924,0.7236144687474735,0.45899075628261743,0.5328814520832729,0
2015-05-12,0.5188519289864443,0.5092408774733528,0.5076154612768233,0.4904535393222039,0.041048891745817856,0.0,0.0,0,0,0.1645091126940089,0.31910586004087843,0.41976225249854077,0.4257308325651802,0.24939193995627498,0.5649758832257865,0.47186111331816116,0.6227248059223528,0.427051047851831,0.37860315304327574,0.3516812498198165,0.7035380141356312,0.25127786942531377,0.6115916898104043,0.6065604055419727,0.5245007366361604,0.33704325949194536,0.3821106025154537,0.53540020833912,1
2015-05-13,0.4951764678211842,0.5074809629184989,0.5150396608108401,0.5202211585707069,0.027438413209765186,0.0,0.0,0,0,0.33784612169599126,0.4121478825639424,0.435223612462499,0.4255655823431617,0.264898221236905,0.5490152637268462,0.47504781018914877,0.6454960892451337,0.6644090641205799,0.29110460850732184,0.3062681292583129,0.5824024308131394,0.44412461576503537,0.6187548035325989,0.5129383549696203,0.5212439403424491,0.5019432386043535,0.3322535205626018,0.5460409787086169,1
2015-05-14,0.5131523313222698,0.5378350547921815,0.536440205766437,0.5489108723988193,0.042234894028422294,0.0,0.0,0,0,0.33324336138984173,0.5062656259221485,0.46292817636541017,0.4315254920362489,0.27366955620776157,0.575008515979788,0.6809055762029869,0.6084443870974421,0.6002353826256052,0.2654914901092519,0.3907350232250679,0.6237843002895733,0.4960757227717282,0.6547654567037227,0.5740159318216125,0.36566077398812735,0.48439184441531347,0.37442226643243914,0.540112085068395,1
2015-05-15,0.5482265271879819,0.5662092215890251,0.5759648726957678,0.5769529567215249,0.061984857960981896,0.0,0.0,0,0,0.3299693732906479,0.564448592073516,0.49958075492810217,0.44435315812231496,0.2829405630428644,0.5669928784772515,0.7153415158364081,0.7822978863004884,0.5594528348463357,0.45382170166476576,0.38987620717412724,0.4581460681964536,0.42031515248707574,0.5902208975886665,0.6236421197002203,0.5600720857169202,0.42249840889753576,0.39024409617241007,0.524059852949768,0
2015-05-18,0.5828626317268203,0.5734679322884604,0.5908141691792661,0.5868757426524628,0.042866946323996576,0.0,0.0,0,0,0.2848983769437032,0.6515857518248473,0.5336349678545448,0.462103660323932,0.2841604368756011,0.5576856883467551,0.8134199835248687,0.7804604220863645,0.5807926933543615,0.26822661348778587,0.4363848352510979,0.6701656033579804,0.45514332970207366,0.6526561939529361,0.3829566164534724,0.3723603886620518,0.5241557147729204,0.3696592283253801,0.4996560843265512,0
2015-05-19,0.5797934454351076,0.5794065015669396,0.5943079064407193,0.5812670894537423,0.04775955399959152,0.0,0.0,0,0,0.24719442864235128,0.6079135350996693,0.5573868385639953,0.4815269923758365,0.2808270028822405,0.5773199133845648,0.6198420802120795,0.521420953006156,0.47495986109341587,0.3045073376258817,0.29697666554674557,0.527338162933209,0.449182486178155,0.5269168312049296,0.573890190782791,0.44120204522210893,0.4463589546911632,0.3797633063216844,0.5009832400954687,1
2015-05-20,0.5811087475915754,0.5945834317906655,0.6076284606957862,0.5991710283247252,0.037269556648054925,0.0,0.0,0,0,0.303997811826088,0.6378600808598496,0.5847234333324842,0.5030768531187921,0.2839151773421683,0.5590212986385243,0.6190689915744708,0.5492611161152257,0.49541840111169905,0.4162395882734433,0.21304774531168896,0.4833751426946552,0.505022727855413,0.6047783052574537,0.47999575065535716,0.5128123990914453,0.5238486592317196,0.3673063451131462,0.502230206112347,0
2015-05-21,0.6008383166458099,0.5943637716078691,0.6041348364414485,0.5890328828730024,0.038462547153136704,0.0,0.0,0,0,0.23640690803984268,0.6359585742633508,0.6003323704362478,0.5237490772710901,0.2783319954396959,0.5447320919849268,0.6585140049086112,0.6624799033404395,0.46914294970999554,0.45086465505285966,0.35476162737691647,0.4860921350642174,0.34803301172563844,0.5650226461159831,0.5104276119567488,0.6081711741205175,0.5375289361017135,0.3779454557376922,0.5033496353119525,0
2015-05-22,0.5964539346309864,0.639454607714709,0.5705057869772767,0.5553821453515763,0.258630706120623,0.0,0.0,0,0,0.17840659970197198,0.5217459423623478,0.5946480558492792,0.5390369012020116,0.2831177098938956,0.5578785839400997,0.6699319235171188,0.7631435020973936,0.5459906464925286,0.40704029017923316,0.3095557147723162,0.6222957524886356,0.5315211696975614,0.6986739595940539,0.5398214705970857,0.39005541138204136,0.5480475840880671,0.38645548671942564,0.49800793079054007,0
2015-05-25,0.5403349411396213,0.5483928233583872,0.5504157011608732,0.5346738798812333,0.07007808688149617,0.0,0.0,0,0,0.20895546489005368,0.5241457725969474,0.5789109924743544,0.5478066503940127,0.28767144895326946,0.5162828812498688,0.7764235828189264,0.41541706912669224,0.5471568632122303,0.24977900566509864,0.21444552341981546,0.49321883183464615,0.4851498456284879,0.5825374744935209,0.6377732311346579,0.7170787250629116,0.5071960987877197,0.4384892168552704,0.4992111276952461,0
2015-05-26,0.5350736881698225,0.5329958784257447,0.5497605750586299,0.5325167396606935,0.029088458792854377,0.0,0.0,0,0,0.25534338396354694,0.577790844606479,0.5648874580548848,0.551738737159378,0.26843713714946216,0.5640475359481776,0.6056376780924887,0.580417346045622,0.46238618225449885,0.5270814005930452,0.5912408786897867,0.6379532281932094,0.45832142616932314,0.5588783637238456,0.421854197707208,0.550655870424229,0.43385732838373403,0.43923780656869715,0.4992892566291585,1
2015-05-27,0.5263050468187832,0.5365151986605068,0.5418992751400176,0.5480478095181965,0.038686143409392804,0.0,0.0,0,0,0.2998269658506811,0.6452220163512616,0.5613387950936986,0.5541040714352141,0.2641947963247411,0.5730320954283268,0.508859551767614,0.5342489397909077,0.4722349232155065,0.5401859421772797,0.3938776051231879,0.5544895442081446,0.32803516362723095,0.628901275358059,0.567493461785466,0.46278353643768794,0.5410263252183085,0.42871605538418556,0.5024362017115529,0
