Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Is_Split,Is_Dividend,Log_Ret,RSI,MACD,MACD_Signal,Volatility,Sentiment_Decay,Sentiment_Score,Prob_Pos,Prob_Neg,News_Volume,Sentiment_Impact,Bullish_Pressure,Bearish_Pressure,Sector_Ret,Sector_Vol,Rolling_Beta,Target_Direction
2015-03-17,0.3215688825318913,0.3268760340699892,0.32877970629094183,0.3300511433551519,0.03534641840684243,0.0,0.0,0,0,0.45057231520406993,0.5931379195837819,0.3377411322567331,0.30859908995686497,0.44145542669911697,0.5560955496053779,0.5307144934296889,0.24067751938058107,0.19134939027116704,0.34375,0.5000150527840461,0.29041857077421784,0.261480051596843,0.47798523016841254,0.39550779207809184,0.9999999999999999,0
2015-03-18,0.324016371994143,0.3269870699135975,0.330802530448472,0.32994027884858196,0.0297078053246657,0.0,0.0,0,0,0.40571784786569126,0.6310982244111173,0.34212817477821683,0.31056572158664403,0.4306339047314861,0.5662729070369468,0.5951969257336487,0.39936807596635965,0.2203149918718241,0.25,0.5766995989985095,0.42611475540794325,0.2662072628547956,0.62727679377247,0.4005008585209129,0.9999999999999999,0
2015-03-19,0.3382559537802703,0.33774608192054756,0.3247345502546027,0.3197305180890741,0.0503015677204293,0.0,0.0,0,0,0.34643546706368084,0.5941710695866081,0.33523775110357334,0.31064392517600997,0.42945947236706694,0.5222313324980903,0.5478308693457904,0.26061313365242905,0.17742244054970419,0.1875,0.5121296502761914,0.2462622597611412,0.18985967499702602,0.5817898338598131,0.38029760990278494,0.9999999999999999,0
2015-03-20,0.3146716746883699,0.3107931524830263,0.2985518654793123,0.2939837378974774,0.07795262119375164,0.0,0.0,0,0,0.25144970984020953,0.35458590404189616,0.3024792344234227,0.3035984614929376,0.4701577633183537,0.53116524309307,0.5079533137397514,0.36037581395486246,0.3523087565869576,0.25,0.4680645030443896,0.38451108403379186,0.42569572308249626,0.5653584797547063,0.37964818164417025,0.9999999999999999,0
2015-03-23,0.2994310861177417,0.29559769087745147,0.2890003621468514,0.2833301133118851,0.03640390792860757,0.0,0.0,0,0,0.34060627875155525,0.1268767638881588,0.2664491750471075,0.29014419630816746,0.46071330267438826,0.5568964713307472,0.7006613941824704,0.6384039982605524,0.247707566578832,0.21875,0.6952019884378309,0.6446457041863637,0.28326139505244957,0.5513250254196206,0.3745055248291733,0.9999999999999999,0
2015-03-24,0.27373319633427295,0.282842235699035,0.28225803503334695,0.2791128794243389,0.05982539177612268,0.0,0.0,0,0,0.380055558969787,0.1204753743373784,0.23535496838426495,0.2726338838409439,0.46075913753269226,0.5577122667611285,0.642525397390995,0.39511931216801427,0.12396347640259218,0.40625,0.6691712495587722,0.5063558837262634,0.1799053061740238,0.5165374351580064,0.38598861695127196,0.9999999999999999,1
2015-03-25,0.277070632912395,0.28805539482620124,0.2859663948501279,0.2902106924758589,0.04897544849286553,0.0,0.0,0,0,0.4752558313348893,0.18941628626954973,0.2253487680345568,0.2564544629777602,0.47139719159810045,0.5595174431015997,0.8047582194967254,0.6046516137871324,0.01200857634343612,0.21875,0.817874220382992,0.610563321062008,0.013732184828326683,0.6867171966552711,0.39816463305836036,0.9999999999999999,0
2015-03-26,0.27484564309140325,0.2762981715365743,0.26686320869556684,0.27034581812953634,0.11848711462123922,0.0,0.0,0,0,0.282263710325574,0.15673886136501616,0.19787918325773277,0.2375505056752857,0.4954229275176486,0.5080584156161352,0.41196560332408555,0.15643429699849273,0.34064188690862574,0.09375,0.39294219368616307,0.10530917498664567,0.25968980932287694,0.43048246061927875,0.3977976620002359,0.9999999999999999,1
2015-03-27,0.2792954348319422,0.28184398698413116,0.27956110976899534,0.2849947041096523,0.05693598197741365,0.0,0.0,0,0,0.4982216046857101,0.3279626182334573,0.19505067465526307,0.22181360281790719,0.5148265289090567,0.4912967143716036,0.4255774906505081,0.16050471624429988,0.31808669471825324,0.15625,0.3845634145577721,0.13965171884094182,0.3134199324610427,0.394333049307525,0.3879094733790406,0.9999999999999999,1
2015-03-30,0.28663774770994244,0.28916456031132,0.2910231130914483,0.29420579155046084,0.04558382828663138,0.0,0.0,0,0,0.4631414279470237,0.3688069062134952,0.20557141238406107,0.21150689705511103,0.444676842489645,0.4855993429550851,0.4532758754039804,0.3407181567848348,0.439688472175324,0.25,0.39998056401000576,0.363536904371006,0.5312768944688833,0.5653100363069549,0.36246747495396836,0.9999999999999999,0
2015-03-31,0.2924225144788827,0.2963740460023717,0.2920343968060965,0.2871032398934646,0.046205243804162,0.0,0.0,0,0,0.36264960059247586,0.35290590644061115,0.20846477720927822,0.2038893421290088,0.35842535405482434,0.4747357343707843,0.6786522265470807,0.35873394254093666,0.0181284534468554,0.375,0.7160593388479303,0.44681736613897394,0.025570601933383886,0.362358364099322,0.3619981472810885,0.9999999999999999,1
2015-04-01,0.2837454523726016,0.30003438645473335,0.29259632424102705,0.30408279647033704,0.028263026932641634,0.0,0.0,0,0,0.510144975865919,0.3765912147475028,0.2318710495925796,0.20287405090664376,0.3952170565883599,0.446904374713297,0.5724383510707164,0.29665758800783504,0.16459381991374833,0.53125,0.5734449192106745,0.4163781634449914,0.2616186079989977,0.5132250641845177,0.31638561147524547,0.9999999999999999,0
2015-04-06,0.3069958814332815,0.3023636844646431,0.30450769030970176,0.29986564374275165,0.032889372982381246,0.0,0.0,0,0,0.3808195110800766,0.42411868626627447,0.24773791161562164,0.20550465014544186,0.39389626628149044,0.5140851390416443,0.5900193864192503,0.39741556026941705,0.2285004119337966,0.21875,0.5648166284786412,0.4013011108992721,0.2612974094750877,0.5576852831095397,0.4337379345577862,0.9999999999999999,0
2015-04-07,0.30143351361491,0.2979269119805469,0.2947313760193973,0.29132039262105,0.030567414083849623,0.0,0.0,0,0,0.354136417887224,0.3790588176709443,0.2527504535529462,0.2086967636789006,0.3965788660231525,0.5003537898005115,0.41667366588187527,0.13563134346161154,0.31120225563948417,0.5625,0.31548517807296805,0.19392839397198425,0.5039027118003508,0.5277799344750773,0.46819760032630686,0.9999999999999999,0
2015-04-08,0.29242238862274517,0.28960798805115195,0.293719855338019,0.28621534992137426,0.028150138692566253,0.0,0.0,0,0,0.37485945524687064,0.32179662821286126,0.25299049375529425,0.21130253904139648,0.32359824178199825,0.5252154906054931,0.44849146371844245,0.28057798490913666,0.3904203163795465,0.1875,0.40258115747326273,0.2651277302666644,0.4177886075199768,0.3474810991852532,0.5174398971990875,0.9999999999999999,1
2015-04-09,0.29042013714960446,0.29448848083307666,0.29900144365514564,0.2984229442780462,0.04340041706879989,0.0,0.0,0,0,0.4813227619079576,0.3857857186888721,0.26855514989172236,0.21676441814352504,0.3417021553407872,0.4885369246080564,0.5791581906698069,0.20238391685174545,0.0596577870906167,0.21875,0.5520173224464422,0.20436263392830567,0.06822055632140789,0.5352569121849902,0.5097591345836602,0.9999999999999999,0
2015-04-10,0.29375751595854926,0.2939338900505465,0.29967566425016273,0.2933179827383314,0.027781432968749964,0.0,0.0,0,0,0.37517554612185416,0.40281333297554733,0.27688249491581074,0.22294081000135535,0.3429758064402644,0.5404634728026372,0.5989844525623617,0.22870431463933608,0.04667124804890371,0.1875,0.5685402751179195,0.21611052578539533,0.049942881852017326,0.5097229965916075,0.5693578932473231,0.9999999999999999,0
2015-04-13,0.29464751397625766,0.2900518801063354,0.2969788225213988,0.2902106924758589,0.026932592635480167,0.0,0.0,0,0,0.38726969535111583,0.4941946152721307,0.2816447284720328,0.2289152450786787,0.3247285842001435,0.5688716135767768,0.6268685820669766,0.4400069890215702,0.19819893190166424,0.1875,0.5992900500039421,0.41577764676917534,0.21209258918443172,0.5378386032257121,0.6201043724633414,0.9999999999999999,0
2015-04-15,0.2911988348801564,0.2953758299469137,0.29034883891974556,0.2859935397482734,0.03563652547040348,0.0,0.0,0,0,0.38031419494752433,0.5261875796668812,0.2823372161561415,0.23384505088558155,0.30262520015933425,0.6317671549753172,0.4875084336146771,0.16626565783769864,0.2030361293950098,0.15625,0.44744876239179726,0.1446641908385613,0.2000573146214148,0.537001452931755,0.6202695734921474,0.9999999999999999,0
2015-04-16,0.2857477484882641,0.2814003064595466,0.2838312750261564,0.2804446332225134,0.029984410734935657,0.0,0.0,0,0,0.3718473635119334,0.5193022538754155,0.27836659800434915,0.23692734067083512,0.3020663393985682,0.6152377216234515,0.7720610339304015,0.5584120613799425,0.030666452861976223,0.21875,0.7793424330817247,0.5638716823755134,0.035068053588218046,0.6141636099383958,0.6215198646563549,0.9999999999999999,0
2015-04-17,0.2816316747582216,0.2790710654250953,0.2795611498422516,0.27511778034973694,0.03683275165401902,0.0,0.0,0,0,0.3729678643884115,0.4325036937426743,0.2710323473266609,0.2378017680687381,0.293368803739801,0.630093209115201,0.5439309154245433,0.266386314474423,0.1906452635836647,0.21875,0.5105039672923611,0.2689907860036434,0.21800885644591222,0.5940289521943963,0.6188417888334875,0.9999999999999999,0
2015-04-20,0.27907293331093574,0.28494951876740027,0.2796734451681356,0.27744820746661086,0.03691717373342313,0.0,0.0,0,0,0.4210061474519281,0.55660480722276,0.26957935273307454,0.23818603551185474,0.29535563494063466,0.6073550293350849,0.4876419728374878,0.17365924921934034,0.20997896387985615,0.15625,0.44758435955977177,0.151097196478609,0.20689828832908957,0.5113694408955175,0.6086987888448151,0.9999999999999999,0
2015-04-21,0.27484557628922857,0.2827312388044412,0.28338174339956784,0.276782371147504,0.030932592159527643,0.0,0.0,0,0,0.40218565976837145,0.45368903290986695,0.26945093877893433,0.23846558587884445,0.28968375113265254,0.6245973167467909,0.5959960444234209,0.32464220435259683,0.14595846946678856,0.375,0.595911433798932,0.40435475288158695,0.20587778943650706,0.45866787015548155,0.6131239697999565,0.9999999999999999,0
2015-04-22,0.279851852464598,0.2791821159797334,0.2686612268816693,0.2814435500210955,0.03899077290434743,0.0,0.0,0,0,0.43553063258024044,0.41618259792641077,0.2762284326966023,0.24015982410000902,0.23017715285868198,0.6409394155541228,0.8646469077062731,0.7247216538278742,0.012299454027108995,0.15625,0.8303992389987007,0.6305648021224857,0.012119004392493346,0.5081154168729558,0.610936743381233,0.9999999999999999,0
2015-04-23,0.28207679910711414,0.28117863482638483,0.28293244403924517,0.2790020960777298,0.03232965631076094,0.0,0.0,0,0,0.39111155850836266,0.4478377860680124,0.28051713790385446,0.24244578887831533,0.2175001968311743,0.6573594313014282,0.5742644941524722,0.3999561814514174,0.2616715826326861,0.125,0.528755129920957,0.31258304659129105,0.23159660546242078,0.5985685540061833,0.6123358664973249,0.9999999999999999,0
2015-04-24,0.27807171158595867,0.2737469980377193,0.27697658581987356,0.27101157328868236,0.0432816564144626,0.0,0.0,0,0,0.35606595851752143,0.21511563217759164,0.27669584691962934,0.2434454072306187,0.2233394103736908,0.6586702858812725,0.6214617516278187,0.4221679229549001,0.19135412892320044,0.25,0.6094043646085234,0.45044156520452505,0.23121376563536317,0.5962442635313615,0.602718721504078,0.9999999999999999,0
2015-04-27,0.2741783258054762,0.2735253140057995,0.2536034627411778,0.2578055085132133,0.08295628560824829,0.0,0.0,0,0,0.32193358837697295,0.17653202298690354,0.26082021616177387,0.24080036703331217,0.22443243950230315,0.533446852277079,0.531896937857415,0.36713017996994324,0.3122385196903327,0.15625,0.49252132863306475,0.31943211309223873,0.3076575580747304,0.33486451148885044,0.5900843028062475,0.9999999999999999,1
2015-04-28,0.2628310352363231,0.30935122933945114,0.27360542021485174,0.31229488595260263,0.12715158539226665,0.0,0.0,0,0,0.7445935895828146,0.6192218906943496,0.310234539083165,0.24940638077670674,0.493793090498291,0.5406984349052097,0.7303361744167851,0.62717268069124,0.1789490265976119,0.25,0.7449739850806345,0.6691760045783006,0.21622464343595404,0.4883733018661901,0.556007369810452,0.9999999999999999,0
2015-04-29,0.3122243266875583,0.32310499824683236,0.317430286879724,0.31961941010262146,0.08184472647960202,0.0,0.0,0,0,0.4498802710884204,0.6794991980428146,0.3582959522576967,0.2667196798629329,0.48262210597425836,0.53782930956386,0.5084250046769881,0.35886745564321554,0.3499202601016292,0.21875,0.46866225592893274,0.3623761196405781,0.4001448256202512,0.4959878975707623,0.5574225784122505,0.9999999999999999,0
2015-04-30,0.319344017766373,0.32044294782472327,0.3176549915274736,0.3218388915529646,0.06884905272008549,0.0,0.0,0,0,0.41946452767757414,0.6394352214169966,0.39912747676618954,0.28943004752876167,0.4781013947660715,0.5655004549412499,0.5895825457017977,0.3775461749957519,0.20999437220826836,0.375,0.586588859060546,0.47024874845288883,0.2962019079967309,0.45031660419734865,0.5700037136530482,0.37217356975229327,0
2015-05-04,0.3232377472617516,0.3277635568597541,0.31990252385623913,0.3177329279717927,0.035673782754212964,0.0,0.0,0,0,0.3820974281147065,0.6459715821455261,0.42686299884517254,0.31361646602789195,0.47460628032234486,0.47800810186980613,0.9989871010091215,0.996219344491184,0.015057023663964813,0.03125,0.6614846555066706,0.3353198092970443,0.005739393413637844,0.5195211398557673,0.568000496234715,0.36565720221155223,0
2015-05-05,0.3155616984151153,0.3144534284658419,0.3219251674866996,0.31584620236108124,0.03147667589043999,0.0,0.0,0,0,0.3951675868458601,0.6541098977479833,0.4464661033509968,0.3372191324733267,0.4550976203522916,0.4746062588509796,0.43181473576784324,0.1184894597293242,0.2650021971515665,0.25,0.3732573127555803,0.12642499536000296,0.3202029464942982,0.7591020183434877,0.6429983359403503,0.3965489893332095,0
2015-05-06,0.31022199218793745,0.33020373541752457,0.28383139803124896,0.2796679323968367,0.06597763112716085,0.0,0.0,0,0,0.18587457501412347,0.4851553352726746,0.42170881468175464,0.35072936594941095,0.5462787465197345,0.4982716257762452,0.5689761843437122,0.45186880623153997,0.32254945646838856,0.3125,0.5509180221838476,0.5261642686650387,0.42533187140266027,0.6700809068522687,0.5709261037329273,0.3581174832560507,0
2015-05-07,0.27751547788030706,0.2747452163085332,0.26236829491731734,0.26291026715302585,0.0523943484781054,0.0,0.0,0,0,0.3003021782125901,0.44193161262229974,0.38386637251861017,0.3533264030493707,0.5604654569741002,0.5234456511848669,0.8762444666191775,0.7510119388926969,0.015315930865019858,0.15625,0.8421755254777481,0.6534394165514634,0.015091225433193384,0.3524333854453404,0.5308508270055956,0.3888909428831879,1
2015-05-08,0.27262081873902666,0.28783356728131215,0.2834942371468108,0.29043266496888137,0.05094582545958536,0.0,0.0,0,0,0.5792127891204193,0.5667151542301277,0.3849691301034504,0.3556433118845221,0.6160518457712101,0.544843572782195,0.47717039209568424,0.2775169116332444,0.33156165310086183,0.28125,0.42785834668128886,0.31030153314837344,0.4198376534232132,0.3619268917358805,0.49856064823207635,0.3668432258616372,1
2015-05-11,0.2949811835371674,0.3031399484226144,0.3039457164022878,0.30485949729601386,0.029714024204369763,0.0,0.0,0,0,0.4942865673604225,0.6034421101686535,0.40214973188957914,0.36122472977601516,0.6196492711090779,0.6215198917383005,0.4994570420352817,0.3302388343021052,0.3395023181876352,0.1875,0.45878445619626534,0.31205396465007934,0.3633012802221247,0.7236144687474735,0.45899075628261743,0.41074714479514784,0
2015-05-12,0.30276832206056026,0.29914688520369204,0.2767518333814714,0.27090062762215156,0.04401639412878402,0.0,0.0,0,0,0.19648910642573852,0.49591642579526085,0.37844373715835766,0.36054607685069884,0.6865702998706017,0.5649758832257865,0.3614968387991752,0.2218864734525065,0.5027374915261903,0.125,0.3346925048587946,0.17341387153334195,0.44495583091113367,0.33704325949194536,0.3821106025154537,0.4399413019993915,1
2015-05-13,0.27962917928381037,0.28838796279889767,0.27562806535390455,0.2918752021136651,0.05010319700671777,0.0,0.0,0,0,0.5371886136320324,0.5400992866865424,0.3834727058709814,0.3610943529764943,0.714276532561979,0.5490152637268462,0.37164413570050303,0.2024289804253058,0.4640111198997174,0.40625,0.26404549327680116,0.25941811022255534,0.6734085314177646,0.5019432386043535,0.3322535205626018,0.45105369264689965,0
2015-05-14,0.2897526206336667,0.2857260430190416,0.28630348817914714,0.28588251292178174,0.03694677728064692,0.0,0.0,0,0,0.3693873320446673,0.5304628132511453,0.3812583343994069,0.3610524939037758,0.7153861324744357,0.575008515979788,0.568552190175782,0.33579832452346275,0.21029720393832352,0.375,0.556019419558656,0.41825014342023764,0.29662905914035925,0.48439184441531347,0.37442226643243914,0.4569381741386257,0
2015-05-15,0.28441282267882084,0.282398615660711,0.284730264095814,0.2801117962229209,0.03814584168116736,0.0,0.0,0,0,0.37045614494470575,0.5364536206110447,0.3736386756853173,0.3593656736511529,0.7155414483859239,0.5669928784772515,0.5621132779720031,0.24483528029389764,0.1342242513109671,0.21875,0.5319308550864843,0.24722904634802942,0.15348965395498013,0.42249840889753576,0.39024409617241007,0.46804144556069616,0
2015-05-18,0.2837452891060228,0.2833967459379998,0.2900116533925747,0.28876783069123163,0.022798692967168684,0.0,0.0,0,0,0.46011468497613983,0.5953957851969506,0.3777591899070669,0.3589102971411429,0.7173190853706025,0.5576856883467551,0.6193908034321759,0.2561528105673922,0.033653508940993504,0.125,0.5699142526440275,0.20019449538074774,0.029785574551952698,0.5241557147729204,0.3696592283253801,0.4638570519881379,0
2015-05-19,0.281409146919099,0.2878334533395809,0.2879889650101796,0.2867703217339111,0.027822144408028167,0.0,0.0,0,0,0.394019372746284,0.42518125773503845,0.37929808896066985,0.3588799101773178,0.717658469646583,0.5773199133845648,0.5753148512548942,0.4498353111557456,0.308218477556418,0.46875,0.573702222843702,0.6056444962082587,0.4699433671695458,0.4463589546911632,0.3797633063216844,0.4607839981096648,0
2015-05-20,0.2865266258464272,0.2924921020558541,0.2975407153695668,0.29431689953691337,0.022538437926047507,0.0,0.0,0,0,0.4528187711674664,0.4260437245348211,0.3893077666723103,0.3610275260225294,0.7200517446132804,0.5590212986385243,0.5254375239323039,0.3900005396866747,0.34710447288663576,0.25,0.48983571137174337,0.4161198517819228,0.41940737153995333,0.5238486592317196,0.3673063451131462,0.45888483585399853,0
2015-05-21,0.2953150189015933,0.29204837395227845,0.2895623211542671,0.28277522265930916,0.03505890808427205,0.0,0.0,0,0,0.3351134252978964,0.38530124888765216,0.3848180366752115,0.3617714256253736,0.7277518058903206,0.5447320919849268,0.5187159169434434,0.25004980363687623,0.223857458057533,0.15625,0.4791371777496812,0.21756298313738734,0.22057316621633127,0.5375289361017135,0.3779454557376922,0.45883170650904886,0
2015-05-22,0.28374546504170384,0.28616981043022693,0.28742724740217024,0.28288624948580093,0.0274024067743387,0.0,0.0,0,0,0.4070550829085318,0.3966931233862617,0.38185271585783953,0.36172312242869253,0.7272788088891713,0.5578785839400997,0.466835703341464,0.12707175875551946,0.2051302435471843,0.3125,0.4121177950857022,0.14796467047853354,0.2704962870639906,0.5480475840880671,0.38645548671942564,0.4650543768249692,0
2015-05-25,0.27707064389701075,0.27718554509537396,0.2856293192599298,0.2796679323968367,0.015280658845964067,0.0,0.0,0,0,0.38628876672250523,0.39308845010926197,0.376448902980989,0.36051194676187914,0.7237573854576425,0.5162828812498688,0.817703373540835,0.640694232258249,0.021900360846810484,0.09375,0.7117015647920794,0.4313055532730693,0.01669583439671347,0.5071960987877197,0.4384892168552704,0.46534157070893867,0
2015-05-26,0.27707051217863876,0.27474524808333034,0.2804600980911613,0.2742298903776466,0.015365661867422697,0.0,0.0,0,0,0.37222964927737046,0.49123365264065966,0.36675157873293107,0.35743885606386405,0.7139783501657477,0.5640475359481776,0.519943125397201,0.35738647733002077,0.32603619980665066,0.1875,0.48137588949064364,0.33770670066360436,0.34889119291093723,0.43385732838373403,0.43923780656869715,0.47088656270552154,0
2015-05-27,0.2766256756892783,0.278738379300408,0.2778756020677115,0.2818874138471798,0.04004397185407139,0.0,0.0,0,0,0.4543531661848966,0.5913547589211653,0.368223112762976,0.3552996807148962,0.5021167497813485,0.5730320954283268,0.38597905426815127,0.2531378137667371,0.48548336049578017,0.25,0.3161830634891719,0.2700910866165493,0.5866109948356082,0.5410263252183085,0.42871605538418556,0.4764708274697516,0
2015-05-28,0.28207670358878567,0.28140037905018245,0.28686535320545453,0.28488375844312147,0.03641529229308552,0.0,0.0,0,0,0.4249981536361207,0.4851826173206676,0.3732950283141596,0.3546888576164089,0.4980803541850731,0.5490535739730398,0.6932317307557369,0.5744700348074165,0.19989729151601401,0.25,0.698771808149627,0.6129437306144986,0.24153649451837764,0.41241641416997527,0.4311284700874566,0.46904839613834276,0
2015-05-29,0.2884178121200488,0.28783359497350103,0.2942819431216717,0.29098755562145745,0.07541687911880916,0.0,0.0,0,0,0.4440770441197588,0.43944843883607354,0.3845522085578436,0.3566428108371322,0.501502434221465,0.5413179895414111,0.5771058660141287,0.24171642941818874,0.1019749951302898,0.375,0.5684529267209887,0.3010674082863726,0.14383808388727798,0.5459715099523939,0.4157920717547281,0.5275060517151778,0
2015-06-01,0.2881953023125232,0.2880554239099048,0.29697885170945765,0.28921193799719863,0.02277188214138769,0.0,0.0,0,0,0.39542703925794886,0.643662836053713,0.3918494692953309,0.35978935167238124,0.5009897625208592,0.5995635044001568,0.7661344220735691,0.5311095077018247,0.015614795901322967,0.0625,0.629197841807724,0.2833396202507928,0.009433702267855233,0.7447506841849318,0.4171319702987699,0.5219122050817041,0
2015-06-02,0.2881951054310341,0.28472770205283016,0.26776212027511265,0.26268829466000315,0.045031177410240396,0.0,0.0,0,0,0.23961497444477006,0.3157541148015667,0.36870594884830904,0.3572848442077854,0.5459960688482656,0.6230329840742483,0.37719420912367746,0.14622739231153817,0.39844481757474554,0.46875,0.26240356679247934,0.19687608587425087,0.6075122448428055,0.6045541307191803,0.3032635781146896,0.5037210889710934,0
2015-06-03,0.2598274443872929,0.25533491156664834,0.2403435736652359,0.24326748703966722,0.07599988596737406,0.0,0.0,0,0,0.2800652662071006,0.2606878593282663,0.3297989446835085,0.3468390971751384,0.49043938289735667,0.6042004881274388,0.05826962728545915,0.042342069241009035,0.918613291559186,0.0625,0.18848385629707848,0.0225889117882554,0.5549815922428825,0.5096291614852176,0.2964230429237783,0.5068109180015992,0
2015-06-04,0.24329204288775963,0.24110494431035867,0.23935216851182278,0.2417999932069112,0.06874801779771278,4.545455,0.0,0,0,0.3966692222185465,0.27679301113180044,0.2987570887808931,0.3317469584311755,0.4712189702187415,0.6198082635860642,0.4925286715464913,0.36872885534777533,0.39049905406843083,0.25,0.44885785345221113,0.3934235495117619,0.47184117362027955,0.5730186266031204,0.29626270454215653,0.5099180748319914,0
2015-06-05,0.24193405974039162,0.24020229181592578,0.23375127129989298,0.22825378703536986,0.07916298946677862,0.0,0.0,0,0,0.31583280551464143,0.15681749421915223,0.2609287950677519,0.3114651677218886,0.40558763362798067,0.6014594757124823,0.6730205155439029,0.49624933587677167,0.16307145856429123,0.25,0.6736049534801923,0.5294843957339668,0.19703973054813692,0.55317504760781,0.2823829511745498,0.5115204912813041,0
2015-06-08,0.2293734681783779,0.2249711085520687,0.22769316976744086,0.22610897274904168,0.07010100034582151,0.0,0.0,0,0,0.3918548514999556,0.1564312989349488,0.23077099139799545,0.28869601794635114,0.37654479545013864,0.7124591551525283,0.7911118865350539,0.5793972739123006,0.013992988645223496,0.125,0.7265388303324326,0.4528240178935577,0.012384717659834841,0.4870826019136952,0.27131465986979997,0.5118892374028853,1
